"","Subject","Age","Handedness","First_Language","Education","Countryself","Countryparents","Shape","Label","Matching","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"5493",218,19,"r","English","High School","Canada","Canada/USA",3,2,"Nonmatching",1,1109,1.109,1,NA,NA,NA,NA,NA,NA,NA
"5494",218,19,"r","English","High School","Canada","Canada/USA",1,1,"Nonmatching",1,798,0.798,1,NA,NA,NA,NA,NA,NA,NA
"5495",218,19,"r","English","High School","Canada","Canada/USA",3,2,"Nonmatching",1,1223,1.223,1,NA,NA,NA,NA,NA,NA,NA
"5496",218,19,"r","English","High School","Canada","Canada/USA",2,1,"Nonmatching",1,905,0.905,1,NA,NA,NA,NA,NA,NA,NA
"5497",218,19,"r","English","High School","Canada","Canada/USA",2,3,"Nonmatching",1,1075,1.075,1,NA,NA,NA,NA,NA,NA,NA
"5498",218,19,"r","English","High School","Canada","Canada/USA",2,3,"Nonmatching",1,926,0.926,1,NA,NA,NA,NA,NA,NA,NA
"5499",218,19,"r","English","High School","Canada","Canada/USA",1,1,"Nonmatching",1,742,0.742,1,NA,NA,NA,NA,NA,NA,NA
"5500",218,19,"r","English","High School","Canada","Canada/USA",1,1,"Nonmatching",1,682,0.682,1,NA,NA,NA,NA,NA,NA,NA
"5501",218,19,"r","English","High School","Canada","Canada/USA",3,2,"Nonmatching",1,1225,1.225,1,NA,NA,NA,NA,NA,NA,NA
"5502",218,19,"r","English","High School","Canada","Canada/USA",2,1,"Nonmatching",1,787,0.787,1,NA,NA,NA,NA,NA,NA,NA
"5503",218,19,"r","English","High School","Canada","Canada/USA",2,1,"Nonmatching",1,744,0.744,1,NA,NA,NA,NA,NA,NA,NA
"5504",218,19,"r","English","High School","Canada","Canada/USA",2,1,"Nonmatching",1,787,0.787,1,NA,NA,NA,NA,NA,NA,NA
"5505",218,19,"r","English","High School","Canada","Canada/USA",3,1,"Nonmatching",1,878,0.878,1,NA,NA,NA,NA,NA,NA,NA
"5506",218,19,"r","English","High School","Canada","Canada/USA",2,3,"Nonmatching",1,770,0.77,1,NA,NA,NA,NA,NA,NA,NA
"5507",218,19,"r","English","High School","Canada","Canada/USA",1,1,"Nonmatching",1,730,0.73,1,NA,NA,NA,NA,NA,NA,NA
"5508",218,19,"r","English","High School","Canada","Canada/USA",2,3,"Nonmatching",1,981,0.981,1,NA,NA,NA,NA,NA,NA,NA
"5509",218,19,"r","English","High School","Canada","Canada/USA",1,2,"Nonmatching",1,910,0.91,1,NA,NA,NA,NA,NA,NA,NA
"5510",218,19,"r","English","High School","Canada","Canada/USA",2,3,"Nonmatching",1,773,0.773,1,NA,NA,NA,NA,NA,NA,NA
"5511",218,19,"r","English","High School","Canada","Canada/USA",2,1,"Nonmatching",1,671,0.671,1,NA,NA,NA,NA,NA,NA,NA
"5512",218,19,"r","English","High School","Canada","Canada/USA",2,1,"Nonmatching",1,687,0.687,1,NA,NA,NA,NA,NA,NA,NA
"5513",218,19,"r","English","High School","Canada","Canada/USA",2,3,"Nonmatching",1,989,0.989,1,NA,NA,NA,NA,NA,NA,NA
"5514",218,19,"r","English","High School","Canada","Canada/USA",3,1,"Nonmatching",1,582,0.582,1,NA,NA,NA,NA,NA,NA,NA
"5515",218,19,"r","English","High School","Canada","Canada/USA",2,1,"Nonmatching",1,659,0.659,1,NA,NA,NA,NA,NA,NA,NA
"5516",218,19,"r","English","High School","Canada","Canada/USA",2,3,"Nonmatching",1,1175,1.175,1,NA,NA,NA,NA,NA,NA,NA
"5517",218,19,"r","English","High School","Canada","Canada/USA",3,1,"Nonmatching",1,585,0.585,1,NA,NA,NA,NA,NA,NA,NA
"5518",218,19,"r","English","High School","Canada","Canada/USA",2,3,"Nonmatching",1,1020,1.02,1,NA,NA,NA,NA,NA,NA,NA
"5519",218,19,"r","English","High School","Canada","Canada/USA",3,2,"Nonmatching",1,1252,1.252,1,NA,NA,NA,NA,NA,NA,NA
"5520",218,19,"r","English","High School","Canada","Canada/USA",2,1,"Nonmatching",1,613,0.613,1,NA,NA,NA,NA,NA,NA,NA
"5521",218,19,"r","English","High School","Canada","Canada/USA",3,2,"Nonmatching",1,1248,1.248,1,NA,NA,NA,NA,NA,NA,NA
"5522",218,19,"r","English","High School","Canada","Canada/USA",3,1,"Nonmatching",1,670,0.67,1,NA,NA,NA,NA,NA,NA,NA
